name,Return,α,β,σu,σr
ممسني,7.129770992366412,0.8962394257306504,0.6025510638069743,19.098985979353326,19.80039941439313
ميدكو,8.602586975914361,0.2404771028176571,0.7345623326408945,10.434135363055642,12.655737022442969
ميهن,3.719224283305228,-1.087469250270499,0.9949469525793677,15.164582599979264,18.303384247968175
نبروج,7.208333333333333,1.6595211970775374,-0.01341172279537102,21.180567594947124,21.180894455086936
نمرينو,15.676096181046676,1.1957832941153037,0.3793924608164445,12.050087715033893,12.552252236296107
نيرو,31.627476038338656,3.1139464196375304,0.5680783808087213,24.49847427589171,25.14585776757213
نگين,3.6363636363636362,-0.4862639772995193,0.26508922164487303,10.478152853717006,11.149667661545347
هرمز,7.788436268068331,0.28179064556306566,0.8046468858254834,12.999137929265139,15.916196274696988
همراه,-0.040658563838277886,-0.5809620330833103,0.5109422230696451,11.025990433772716,12.270901598081577
وآذر,79.29487842731506,1.153820843131857,0.8020756036009719,16.12177250121448,17.615509830440807
وآرين,3.3958521190261495,-0.6867402669937392,0.7927782727832994,13.941267097452712,16.3320106858056
وآفري,5.215249908792411,3.1473421557878556,0.6148898243964404,25.00442350292693,25.826111729086193
وآيند,22.64262295081967,2.5603708752552503,0.948315496943268,18.23535488252684,21.61985941627928
واتي,16.484957882069796,-0.2899328688866242,0.8442577485694469,13.983174125671152,15.918865178716493
واحصا,13.542741935483871,3.75050967484392,0.3812505761512185,21.543179872006757,21.92822548370527
واحيا,155.05034324942793,2.6632592532368946,1.0052987966672458,17.788582997931293,20.504486058154658
وارس,24.19625,1.5035608277110377,0.7922126386101485,16.68974105224075,18.83003627718333
واعتبار,6.145708582834331,-0.6641752685468947,0.6061553570013363,10.01570874347216,11.377771057323148
والبر,10.05875152998776,-0.5148983405782404,0.7847373884274196,12.338311794990627,14.16544694520759
واميد,14.84077380952381,0.7640272204512705,0.8751547222292364,8.30795073993762,11.412170787445856
